order_id,marketplace,sku,order_date,quantity,unit_price,discount_pct,order_status,state
ORD-003257,Wayfair,SKU-1006,2026-04-13,1,129.99,0.0,Delivered,IL
ORD-003258,Wayfair,SKU-1002,2026-02-09,2,169.99,0.0,Delivered,WA
ORD-003259,Amazon,SKU-1007,2026-05-20,2,74.99,0.0,Delivered,CA
ORD-003260,Amazon,SKU-1008,2026-02-02,1,94.99,0.0,Delivered,WA
ORD-003261,eBay,SKU-1005,2026-05-08,1,125.99,0.1,Delivered,IL
ORD-003262,Amazon,SKU-1001,2026-03-12,1,89.99,0.0,Delivered,TX
ORD-003263,Amazon,SKU-1003,2026-07-11,1,224.99,0.1,Delivered,MA
ORD-003264,Amazon,SKU-1002,2026-03-10,1,161.49,0.05,Delivered,NY
ORD-003265,Wayfair,SKU-1005,2026-03-17,1,125.99,0.1,Delivered,CA
ORD-003266,eBay,SKU-1007,2026-05-22,1,74.99,0.0,Shipped,FL
ORD-003267,Amazon,SKU-1005,2026-06-23,1,132.99,0.05,Delivered,TX
ORD-003268,eBay,SKU-1002,2026-05-26,1,169.99,0.0,Delivered,FL
ORD-003269,Wayfair,SKU-1008,2026-06-21,1,85.49,0.1,Shipped,IL
ORD-003270,Amazon,SKU-1004,2026-07-01,1,47.49,0.05,Delivered,FL
ORD-003271,Wayfair,SKU-1003,2026-07-12,1,249.99,0.0,Delivered,NY
ORD-003272,Amazon,SKU-1004,2026-03-26,1,42.49,0.15,Delivered,WA
ORD-003273,Amazon,SKU-1004,2026-07-03,1,49.99,0.0,Delivered,WA
ORD-003274,Amazon,SKU-1006,2026-04-28,2,123.49,0.05,Shipped,CA
ORD-003275,eBay,SKU-1008,2026-06-20,1,94.99,0.0,Delivered,IL
ORD-003276,Amazon,SKU-1004,2026-02-08,1,47.49,0.05,Delivered,NY
ORD-003277,Wayfair,SKU-1007,2026-02-11,2,74.99,0.0,Delivered,CA
ORD-003278,eBay,SKU-1007,2026-03-10,1,71.24,0.05,Delivered,TX
ORD-003279,eBay,SKU-1006,2026-05-24,1,123.49,0.05,Delivered,CA
ORD-003280,Amazon,SKU-1006,2026-06-07,1,123.49,0.05,Delivered,FL
ORD-003281,Amazon,SKU-1006,2026-03-22,1,116.99,0.1,Delivered,NY
ORD-003282,Amazon,SKU-1002,2026-03-17,2,161.49,0.05,Shipped,CA
ORD-003283,eBay,SKU-1003,2026-07-26,2,249.99,0.0,Delivered,CA
ORD-003284,Amazon,SKU-1001,2026-06-04,1,80.99,0.1,Processing,FL
ORD-003285,Amazon,SKU-1006,2026-02-13,1,103.99,0.2,Delivered,CA
ORD-003286,Amazon,SKU-1001,2026-06-05,3,85.49,0.05,Delivered,IL
ORD-003287,Wayfair,SKU-1008,2026-04-25,2,94.99,0.0,Delivered,NY
ORD-003288,eBay,SKU-1003,2026-06-18,1,224.99,0.1,Delivered,NY
ORD-003289,eBay,SKU-1007,2026-06-19,1,63.74,0.15,Delivered,MA
ORD-003290,eBay,SKU-1007,2026-05-04,1,74.99,0.0,Delivered,NY
ORD-003291,Amazon,SKU-1007,2026-04-02,2,74.99,0.0,Shipped,MA
ORD-003292,Amazon,SKU-1007,2026-03-29,3,71.24,0.05,Delivered,IL
ORD-003293,Amazon,SKU-1004,2026-03-04,1,39.99,0.2,Delivered,WA
ORD-003294,Wayfair,SKU-1002,2026-07-23,1,169.99,0.0,Delivered,NY
ORD-003295,eBay,SKU-1004,2026-02-11,1,44.99,0.1,Delivered,TX
ORD-003296,Amazon,SKU-1006,2026-03-15,4,129.99,0.0,Delivered,CA
ORD-003297,eBay,SKU-1007,2026-02-19,1,71.24,0.05,Delivered,TX
ORD-003298,Amazon,SKU-1004,2026-06-01,3,49.99,0.0,Shipped,AZ
ORD-003299,Amazon,SKU-1006,2026-03-05,1,123.49,0.05,Delivered,TX
ORD-003300,eBay,SKU-1001,2026-04-11,2,76.49,0.15,Delivered,NY
ORD-003301,Amazon,SKU-1004,2026-03-15,2,49.99,0.0,Delivered,NY
ORD-003302,eBay,SKU-1004,2026-04-16,2,49.99,0.0,Shipped,TX
ORD-003303,Amazon,SKU-1002,2026-07-30,2,152.99,0.1,Delivered,FL
ORD-003304,Wayfair,SKU-1006,2026-04-16,1,103.99,0.2,Delivered,WA
ORD-003305,Amazon,SKU-1001,2026-07-22,1,89.99,0.0,Delivered,MA
ORD-003306,Amazon,SKU-1007,2026-07-14,1,63.74,0.15,Delivered,WA
ORD-003307,eBay,SKU-1005,2026-03-21,1,118.99,0.15,Delivered,NY
ORD-003308,eBay,SKU-1001,2026-05-19,1,71.99,0.2,Delivered,MA
ORD-003309,Wayfair,SKU-1006,2026-04-14,1,103.99,0.2,Delivered,IL
ORD-003310,Amazon,SKU-1007,2026-07-30,3,74.99,0.0,Delivered,CA
ORD-003311,Amazon,SKU-1008,2026-05-25,3,90.24,0.05,Delivered,NY
ORD-003312,Amazon,SKU-1005,2026-06-03,2,132.99,0.05,Delivered,WA
ORD-003313,Amazon,SKU-1002,2026-04-13,1,161.49,0.05,Delivered,IL
ORD-003314,Amazon,SKU-1003,2026-05-14,3,249.99,0.0,Delivered,AZ
ORD-003315,Amazon,SKU-1003,2026-06-22,1,237.49,0.05,Delivered,CA
ORD-003316,eBay,SKU-1005,2026-05-04,2,132.99,0.05,Delivered,WA
ORD-003317,eBay,SKU-1003,2026-07-15,1,224.99,0.1,Delivered,AZ
ORD-003318,Amazon,SKU-1007,2026-02-13,1,63.74,0.15,Cancelled,AZ
ORD-003319,Amazon,SKU-1004,2026-03-19,2,49.99,0.0,Delivered,WA
ORD-003320,Wayfair,SKU-1002,2026-04-12,2,144.49,0.15,Delivered,FL
ORD-003321,Amazon,SKU-1004,2026-06-19,1,49.99,0.0,Delivered,TX
ORD-003322,Amazon,SKU-1002,2026-05-05,1,152.99,0.1,Delivered,NY
ORD-003323,eBay,SKU-1004,2026-03-24,1,49.99,0.0,Delivered,IL
ORD-003324,Amazon,SKU-1004,2026-07-02,2,49.99,0.0,Delivered,WA
ORD-003325,eBay,SKU-1003,2026-04-16,1,237.49,0.05,Delivered,CA
ORD-003326,eBay,SKU-1002,2026-05-08,1,169.99,0.0,Delivered,FL
ORD-003327,Amazon,SKU-1008,2026-03-26,1,94.99,0.0,Delivered,TX
ORD-003328,Amazon,SKU-1004,2026-03-17,1,39.99,0.2,Delivered,IL
ORD-003329,Amazon,SKU-1001,2026-02-13,1,89.99,0.0,Delivered,NY
ORD-003330,eBay,SKU-1001,2026-02-15,1,85.49,0.05,Shipped,CA
ORD-003331,Amazon,SKU-1004,2026-03-24,1,44.99,0.1,Delivered,MA
ORD-003332,eBay,SKU-1002,2026-02-05,1,169.99,0.0,Delivered,CA
ORD-003333,Wayfair,SKU-1004,2026-07-17,1,49.99,0.0,Delivered,WA
ORD-003334,Amazon,SKU-1008,2026-04-16,2,94.99,0.0,Shipped,CA
ORD-003335,Amazon,SKU-1004,2026-04-23,1,49.99,0.0,Delivered,CA
ORD-003336,Wayfair,SKU-1001,2026-05-21,2,89.99,0.0,Delivered,CA
ORD-003337,Amazon,SKU-1001,2026-02-11,1,89.99,0.0,Shipped,FL
ORD-003338,Amazon,SKU-1002,2026-05-08,1,161.49,0.05,Delivered,WA
ORD-003339,Amazon,SKU-1005,2026-02-21,1,139.99,0.0,Delivered,CA
ORD-003340,Amazon,SKU-1005,2026-07-16,1,139.99,0.0,Delivered,MA
ORD-003341,Amazon,SKU-1007,2026-07-05,1,67.49,0.1,Delivered,TX
ORD-003342,Amazon,SKU-1001,2026-06-10,1,80.99,0.1,Delivered,NY
ORD-003343,Amazon,SKU-1007,2026-07-01,1,74.99,0.0,Delivered,IL
ORD-003344,eBay,SKU-1006,2026-05-04,1,116.99,0.1,Delivered,NY
ORD-003345,Wayfair,SKU-1008,2026-04-13,1,90.24,0.05,Delivered,CA
ORD-003346,Amazon,SKU-1004,2026-05-16,2,49.99,0.0,Delivered,MA
ORD-003347,Amazon,SKU-1008,2026-04-28,1,94.99,0.0,Delivered,AZ
ORD-003348,Amazon,SKU-1008,2026-04-06,2,90.24,0.05,Delivered,NY
ORD-003349,Amazon,SKU-1003,2026-05-07,1,249.99,0.0,Delivered,NY
ORD-003350,Amazon,SKU-1003,2026-04-12,3,249.99,0.0,Delivered,WA
ORD-003351,Amazon,SKU-1003,2026-07-30,1,212.49,0.15,Delivered,WA
ORD-003352,Amazon,SKU-1007,2026-04-29,2,74.99,0.0,Delivered,AZ
ORD-003353,Amazon,SKU-1007,2026-07-03,1,74.99,0.0,Delivered,CA
ORD-003354,eBay,SKU-1004,2026-05-20,3,44.99,0.1,Delivered,TX
ORD-003355,Wayfair,SKU-1002,2026-04-16,1,169.99,0.0,Delivered,TX
ORD-003356,Amazon,SKU-1005,2026-02-27,1,132.99,0.05,Delivered,NY
ORD-003357,eBay,SKU-1005,2026-06-21,2,139.99,0.0,Delivered,AZ
ORD-003358,Amazon,SKU-1006,2026-02-27,1,116.99,0.1,Delivered,WA
ORD-003359,Amazon,SKU-1001,2026-06-09,2,85.49,0.05,Delivered,NY
ORD-003360,Wayfair,SKU-1002,2026-02-03,3,169.99,0.0,Delivered,IL
ORD-003361,Wayfair,SKU-1008,2026-02-06,1,94.99,0.0,Delivered,FL
ORD-003362,Wayfair,SKU-1001,2026-04-16,1,89.99,0.0,Delivered,IL
ORD-003363,Amazon,SKU-1004,2026-07-16,1,49.99,0.0,Delivered,AZ
ORD-003364,Wayfair,SKU-1002,2026-04-18,1,169.99,0.0,Delivered,CA
ORD-003365,Amazon,SKU-1001,2026-07-01,2,85.49,0.05,Delivered,CA
ORD-003366,Amazon,SKU-1004,2026-06-11,2,49.99,0.0,Delivered,CA
ORD-003367,Wayfair,SKU-1004,2026-04-17,1,49.99,0.0,Delivered,MA
ORD-003368,eBay,SKU-1001,2026-06-22,1,89.99,0.0,Delivered,CA
ORD-003369,Amazon,SKU-1008,2026-05-02,2,90.24,0.05,Delivered,IL
ORD-003370,eBay,SKU-1002,2026-07-01,1,152.99,0.1,Delivered,TX
ORD-003371,Amazon,SKU-1008,2026-07-22,1,90.24,0.05,Shipped,MA
ORD-003372,eBay,SKU-1002,2026-04-15,1,161.49,0.05,Shipped,TX
ORD-003373,Wayfair,SKU-1006,2026-05-24,1,129.99,0.0,Delivered,TX
ORD-003374,Amazon,SKU-1004,2026-02-04,3,47.49,0.05,Delivered,WA
ORD-003375,Amazon,SKU-1001,2026-04-22,1,76.49,0.15,Delivered,CA
ORD-003376,Wayfair,SKU-1004,2026-05-19,2,42.49,0.15,Delivered,FL
ORD-003377,Wayfair,SKU-1001,2026-07-10,1,89.99,0.0,Delivered,MA
ORD-003378,Amazon,SKU-1007,2026-04-27,1,74.99,0.0,Delivered,CA
ORD-003379,Amazon,SKU-1003,2026-02-17,1,237.49,0.05,Delivered,NY
ORD-003380,eBay,SKU-1008,2026-03-26,3,94.99,0.0,Delivered,IL
ORD-003381,eBay,SKU-1001,2026-02-24,2,89.99,0.0,Shipped,IL
ORD-003382,eBay,SKU-1001,2026-02-06,4,89.99,0.0,Delivered,AZ
ORD-003383,Wayfair,SKU-1002,2026-06-24,2,169.99,0.0,Delivered,CA
ORD-003384,Wayfair,SKU-1004,2026-04-19,1,42.49,0.15,Delivered,CA
ORD-003385,Amazon,SKU-1008,2026-05-24,1,90.24,0.05,Delivered,TX
ORD-003386,eBay,SKU-1004,2026-04-04,1,39.99,0.2,Delivered,WA
ORD-003387,Wayfair,SKU-1003,2026-07-20,4,249.99,0.0,Delivered,TX
ORD-003388,Amazon,SKU-1002,2026-05-02,1,169.99,0.0,Delivered,CA
ORD-003389,Amazon,SKU-1003,2026-05-18,1,249.99,0.0,Delivered,NY
ORD-003390,Amazon,SKU-1004,2026-05-01,1,39.99,0.2,Delivered,WA
ORD-003391,Wayfair,SKU-1006,2026-02-02,1,129.99,0.0,Delivered,IL
ORD-003392,Amazon,SKU-1008,2026-06-20,1,90.24,0.05,Delivered,AZ
ORD-003393,Amazon,SKU-1003,2026-04-15,1,199.99,0.2,Delivered,MA
ORD-003394,Amazon,SKU-1001,2026-07-12,2,89.99,0.0,Delivered,MA
ORD-003395,Amazon,SKU-1008,2026-05-06,2,94.99,0.0,Delivered,MA
ORD-003396,eBay,SKU-1004,2026-05-29,1,49.99,0.0,Delivered,TX
ORD-003397,Amazon,SKU-1003,2026-02-04,1,224.99,0.1,Delivered,AZ
ORD-003398,Amazon,SKU-1006,2026-03-30,1,116.99,0.1,Delivered,MA
ORD-003399,Amazon,SKU-1004,2026-02-12,2,47.49,0.05,Delivered,CA
ORD-003400,Wayfair,SKU-1001,2026-05-18,1,85.49,0.05,Delivered,MA
ORD-003401,Amazon,SKU-1007,2026-03-08,1,74.99,0.0,Delivered,CA
ORD-003402,Amazon,SKU-1006,2026-07-20,1,129.99,0.0,Delivered,CA
ORD-003403,Amazon,SKU-1004,2026-06-19,1,49.99,0.0,Delivered,CA
ORD-003404,eBay,SKU-1008,2026-04-19,1,94.99,0.0,Delivered,IL
ORD-003405,eBay,SKU-1002,2026-03-03,1,144.49,0.15,Delivered,CA
ORD-003406,eBay,SKU-1002,2026-04-23,1,135.99,0.2,Delivered,MA
ORD-003407,eBay,SKU-1002,2026-07-03,1,152.99,0.1,Shipped,NY
ORD-003408,eBay,SKU-1001,2026-07-22,1,85.49,0.05,Cancelled,FL
ORD-003409,Amazon,SKU-1004,2026-03-06,3,49.99,0.0,Delivered,AZ
ORD-003410,Amazon,SKU-1001,2026-04-27,1,89.99,0.0,Delivered,IL
ORD-003411,Amazon,SKU-1007,2026-02-26,3,74.99,0.0,Delivered,NY
ORD-003412,eBay,SKU-1004,2026-07-12,1,49.99,0.0,Delivered,NY
ORD-003413,eBay,SKU-1004,2026-02-07,1,44.99,0.1,Delivered,AZ
ORD-003414,Wayfair,SKU-1005,2026-07-24,4,132.99,0.05,Delivered,CA
ORD-003415,Amazon,SKU-1001,2026-07-21,1,76.49,0.15,Delivered,MA
ORD-003416,Wayfair,SKU-1008,2026-05-16,1,94.99,0.0,Shipped,FL
ORD-003417,Wayfair,SKU-1008,2026-05-08,1,94.99,0.0,Delivered,FL
ORD-003418,Amazon,SKU-1002,2026-02-02,2,161.49,0.05,Delivered,WA
ORD-003419,Amazon,SKU-1006,2026-03-13,1,116.99,0.1,Delivered,NY
ORD-003420,Amazon,SKU-1006,2026-05-20,1,129.99,0.0,Delivered,NY
ORD-003421,Amazon,SKU-1008,2026-04-24,1,94.99,0.0,Delivered,NY
ORD-003422,Amazon,SKU-1005,2026-06-23,1,139.99,0.0,Delivered,FL
ORD-003423,eBay,SKU-1002,2026-07-09,1,161.49,0.05,Shipped,TX
ORD-003424,eBay,SKU-1003,2026-06-09,2,249.99,0.0,Shipped,IL
ORD-003425,eBay,SKU-1004,2026-04-04,2,42.49,0.15,Delivered,TX
ORD-003426,Amazon,SKU-1001,2026-02-22,1,89.99,0.0,Delivered,TX
ORD-003427,Wayfair,SKU-1002,2026-07-05,1,161.49,0.05,Delivered,TX
ORD-003428,Wayfair,SKU-1008,2026-05-11,1,90.24,0.05,Shipped,CA
ORD-003429,Amazon,SKU-1002,2026-02-17,1,152.99,0.1,Delivered,CA
ORD-003430,eBay,SKU-1007,2026-04-17,1,63.74,0.15,Shipped,TX
ORD-003431,Wayfair,SKU-1004,2026-06-16,1,49.99,0.0,Delivered,IL
ORD-003432,Amazon,SKU-1005,2026-07-28,1,139.99,0.0,Delivered,NY
ORD-003433,eBay,SKU-1008,2026-03-07,1,94.99,0.0,Delivered,MA
ORD-003434,Amazon,SKU-1002,2026-07-27,1,169.99,0.0,Delivered,FL
ORD-003435,Wayfair,SKU-1004,2026-02-03,1,39.99,0.2,Shipped,IL
ORD-003436,Amazon,SKU-1008,2026-04-02,1,90.24,0.05,Delivered,IL
ORD-003437,Amazon,SKU-1007,2026-03-12,1,74.99,0.0,Delivered,CA
ORD-003438,Amazon,SKU-1002,2026-05-08,1,161.49,0.05,Delivered,FL
ORD-003439,eBay,SKU-1001,2026-03-21,2,85.49,0.05,Delivered,NY
ORD-003440,Amazon,SKU-1002,2026-07-25,1,161.49,0.05,Delivered,TX
ORD-003441,Amazon,SKU-1008,2026-05-28,1,90.24,0.05,Delivered,TX
ORD-003442,eBay,SKU-1003,2026-03-29,1,249.99,0.0,Cancelled,WA
ORD-003443,Wayfair,SKU-1004,2026-06-18,2,49.99,0.0,Delivered,NY
ORD-003444,Amazon,SKU-1003,2026-02-05,2,249.99,0.0,Delivered,IL
ORD-003445,eBay,SKU-1002,2026-02-28,3,152.99,0.1,Cancelled,NY
ORD-003446,Amazon,SKU-1004,2026-02-16,1,47.49,0.05,Delivered,IL
ORD-003447,Amazon,SKU-1001,2026-06-29,1,89.99,0.0,Delivered,TX
ORD-003448,Amazon,SKU-1004,2026-02-20,2,47.49,0.05,Delivered,TX
ORD-003449,Amazon,SKU-1006,2026-07-12,1,110.49,0.15,Delivered,FL
ORD-003450,Amazon,SKU-1004,2026-04-28,1,49.99,0.0,Delivered,CA
ORD-003451,Amazon,SKU-1003,2026-03-09,1,237.49,0.05,Delivered,WA
ORD-003452,Amazon,SKU-1003,2026-06-09,1,249.99,0.0,Delivered,TX
ORD-003453,Amazon,SKU-1001,2026-04-05,1,89.99,0.0,Delivered,FL
ORD-003454,Wayfair,SKU-1004,2026-03-12,2,44.99,0.1,Delivered,CA
ORD-003455,eBay,SKU-1004,2026-07-12,1,49.99,0.0,Delivered,CA
ORD-003456,Wayfair,SKU-1004,2026-04-09,1,47.49,0.05,Delivered,WA
ORD-003457,Amazon,SKU-1004,2026-04-30,2,42.49,0.15,Delivered,CA
ORD-003458,eBay,SKU-1007,2026-02-09,2,67.49,0.1,Delivered,NY
ORD-003459,Amazon,SKU-1003,2026-03-30,2,249.99,0.0,Shipped,NY
ORD-003460,Amazon,SKU-1008,2026-05-01,1,85.49,0.1,Delivered,MA
ORD-003461,Amazon,SKU-1003,2026-05-11,1,199.99,0.2,Delivered,NY
ORD-003462,Amazon,SKU-1003,2026-03-16,1,224.99,0.1,Delivered,TX
ORD-003463,Amazon,SKU-1001,2026-07-12,1,89.99,0.0,Delivered,CA
ORD-003464,Amazon,SKU-1005,2026-06-18,3,118.99,0.15,Delivered,WA
ORD-003465,eBay,SKU-1007,2026-05-27,2,67.49,0.1,Delivered,MA
ORD-003466,eBay,SKU-1006,2026-07-09,1,116.99,0.1,Delivered,AZ
ORD-003467,Amazon,SKU-1007,2026-06-29,1,74.99,0.0,Shipped,NY
ORD-003468,Amazon,SKU-1001,2026-03-24,1,85.49,0.05,Delivered,AZ
ORD-003469,eBay,SKU-1008,2026-07-30,1,80.74,0.15,Cancelled,WA
ORD-003470,Wayfair,SKU-1004,2026-05-08,1,47.49,0.05,Delivered,CA
ORD-003471,Amazon,SKU-1001,2026-07-08,1,89.99,0.0,Delivered,WA
ORD-003472,Wayfair,SKU-1008,2026-03-10,2,94.99,0.0,Delivered,AZ
ORD-003473,Wayfair,SKU-1006,2026-07-30,2,129.99,0.0,Delivered,NY
ORD-003474,eBay,SKU-1004,2026-02-05,1,49.99,0.0,Delivered,CA
ORD-003475,Wayfair,SKU-1007,2026-06-15,1,74.99,0.0,Delivered,CA
ORD-003476,Amazon,SKU-1007,2026-02-14,2,67.49,0.1,Delivered,NY
ORD-003477,Amazon,SKU-1002,2026-04-07,2,144.49,0.15,Delivered,MA
ORD-003478,Wayfair,SKU-1002,2026-07-24,1,169.99,0.0,Shipped,CA
ORD-003479,Amazon,SKU-1008,2026-05-16,1,85.49,0.1,Delivered,CA
ORD-003480,Amazon,SKU-1001,2026-07-25,1,76.49,0.15,Processing,AZ
ORD-003481,Amazon,SKU-1005,2026-05-07,3,139.99,0.0,Delivered,CA
ORD-003482,Amazon,SKU-1007,2026-07-11,1,63.74,0.15,Delivered,MA
ORD-003483,Wayfair,SKU-1003,2026-02-02,1,212.49,0.15,Delivered,CA
ORD-003484,Wayfair,SKU-1003,2026-07-28,2,237.49,0.05,Delivered,CA
ORD-003485,eBay,SKU-1008,2026-06-29,1,85.49,0.1,Delivered,TX
ORD-003486,Amazon,SKU-1001,2026-04-12,1,89.99,0.0,Delivered,NY
ORD-003487,Amazon,SKU-1001,2026-04-27,1,85.49,0.05,Delivered,FL
ORD-003488,Amazon,SKU-1002,2026-04-24,1,169.99,0.0,Delivered,WA
ORD-003489,Amazon,SKU-1001,2026-04-24,1,89.99,0.0,Delivered,IL
ORD-003490,Amazon,SKU-1004,2026-07-07,1,42.49,0.15,Shipped,WA
ORD-003491,eBay,SKU-1004,2026-07-29,1,44.99,0.1,Delivered,CA
ORD-003492,Amazon,SKU-1001,2026-05-12,1,80.99,0.1,Cancelled,CA
ORD-003493,Amazon,SKU-1005,2026-05-11,1,132.99,0.05,Delivered,CA
ORD-003494,Amazon,SKU-1002,2026-06-03,2,152.99,0.1,Shipped,TX
ORD-003495,Amazon,SKU-1008,2026-03-22,1,90.24,0.05,Delivered,TX
ORD-003496,eBay,SKU-1003,2026-06-21,1,249.99,0.0,Delivered,TX
ORD-003497,eBay,SKU-1006,2026-06-12,1,129.99,0.0,Delivered,CA
ORD-003498,eBay,SKU-1004,2026-06-05,1,49.99,0.0,Delivered,FL
ORD-003499,Amazon,SKU-1002,2026-06-22,1,144.49,0.15,Delivered,AZ
ORD-003500,Amazon,SKU-1002,2026-06-13,1,169.99,0.0,Shipped,CA
ORD-003501,Amazon,SKU-1007,2026-06-25,2,74.99,0.0,Delivered,WA
ORD-003502,eBay,SKU-1007,2026-03-16,1,63.74,0.15,Delivered,TX
ORD-003503,Amazon,SKU-1001,2026-06-21,1,89.99,0.0,Delivered,FL
ORD-003504,Amazon,SKU-1005,2026-02-04,1,125.99,0.1,Delivered,AZ
ORD-003505,Wayfair,SKU-1007,2026-06-03,1,63.74,0.15,Delivered,CA
ORD-003506,Amazon,SKU-1007,2026-03-09,1,67.49,0.1,Delivered,NY
ORD-003507,Amazon,SKU-1004,2026-07-06,1,49.99,0.0,Delivered,CA
ORD-003508,eBay,SKU-1007,2026-04-14,1,74.99,0.0,Delivered,CA
ORD-003509,Amazon,SKU-1006,2026-07-20,1,116.99,0.1,Delivered,MA
ORD-003510,eBay,SKU-1001,2026-05-22,3,80.99,0.1,Delivered,NY
ORD-003511,eBay,SKU-1003,2026-05-24,1,249.99,0.0,Delivered,NY
ORD-003512,eBay,SKU-1001,2026-07-26,1,76.49,0.15,Delivered,IL
ORD-003513,eBay,SKU-1001,2026-05-06,1,76.49,0.15,Shipped,MA
ORD-003514,Amazon,SKU-1008,2026-05-06,1,94.99,0.0,Delivered,WA
ORD-003515,Amazon,SKU-1001,2026-02-21,2,89.99,0.0,Delivered,CA
ORD-003516,eBay,SKU-1001,2026-06-04,1,89.99,0.0,Delivered,TX
ORD-003517,eBay,SKU-1007,2026-02-23,3,74.99,0.0,Delivered,CA
ORD-003518,eBay,SKU-1001,2026-03-12,1,89.99,0.0,Delivered,NY
ORD-003519,eBay,SKU-1005,2026-07-23,1,132.99,0.05,Delivered,NY
ORD-003520,Wayfair,SKU-1004,2026-03-30,1,47.49,0.05,Delivered,TX
ORD-003521,eBay,SKU-1008,2026-03-01,1,94.99,0.0,Delivered,IL
ORD-003522,Wayfair,SKU-1004,2026-06-11,3,39.99,0.2,Delivered,TX
ORD-003523,Wayfair,SKU-1007,2026-02-07,2,74.99,0.0,Cancelled,NY
ORD-003524,eBay,SKU-1001,2026-05-21,1,80.99,0.1,Delivered,NY
ORD-003525,Wayfair,SKU-1003,2026-07-03,3,199.99,0.2,Delivered,CA
ORD-003526,Wayfair,SKU-1001,2026-07-28,2,80.99,0.1,Delivered,FL
ORD-003527,Amazon,SKU-1006,2026-07-22,2,116.99,0.1,Delivered,FL
ORD-003528,Amazon,SKU-1004,2026-03-27,2,47.49,0.05,Delivered,MA
ORD-003529,Amazon,SKU-1002,2026-07-17,1,169.99,0.0,Delivered,AZ
ORD-003530,Wayfair,SKU-1007,2026-05-10,1,67.49,0.1,Delivered,IL
ORD-003531,Amazon,SKU-1001,2026-02-11,1,85.49,0.05,Delivered,TX
ORD-003532,Amazon,SKU-1004,2026-02-02,2,49.99,0.0,Shipped,MA
ORD-003533,eBay,SKU-1002,2026-04-02,1,135.99,0.2,Delivered,FL
ORD-003534,eBay,SKU-1008,2026-07-11,1,90.24,0.05,Delivered,MA
ORD-003535,eBay,SKU-1006,2026-05-19,1,129.99,0.0,Delivered,CA
ORD-003536,Amazon,SKU-1008,2026-02-23,1,94.99,0.0,Delivered,FL
ORD-003537,Wayfair,SKU-1003,2026-06-28,1,249.99,0.0,Delivered,TX
ORD-003538,Amazon,SKU-1004,2026-05-01,3,49.99,0.0,Cancelled,AZ
ORD-003539,Wayfair,SKU-1001,2026-07-26,1,89.99,0.0,Delivered,TX
ORD-003540,Amazon,SKU-1007,2026-03-25,1,71.24,0.05,Delivered,CA
ORD-003541,Wayfair,SKU-1004,2026-04-21,1,49.99,0.0,Delivered,MA
ORD-003542,Amazon,SKU-1006,2026-02-09,2,129.99,0.0,Shipped,NY
ORD-003543,Amazon,SKU-1006,2026-06-08,1,110.49,0.15,Delivered,FL
ORD-003544,Amazon,SKU-1007,2026-04-03,1,71.24,0.05,Delivered,TX
ORD-003545,eBay,SKU-1001,2026-07-15,1,76.49,0.15,Delivered,CA
ORD-003546,Amazon,SKU-1004,2026-06-13,2,47.49,0.05,Delivered,WA
ORD-003547,Amazon,SKU-1004,2026-05-14,4,49.99,0.0,Delivered,AZ
ORD-003548,Wayfair,SKU-1005,2026-06-19,3,139.99,0.0,Delivered,FL
ORD-003549,Amazon,SKU-1007,2026-03-01,1,74.99,0.0,Delivered,NY
ORD-003550,Wayfair,SKU-1004,2026-06-08,1,49.99,0.0,Shipped,AZ
ORD-003551,eBay,SKU-1003,2026-02-08,1,212.49,0.15,Delivered,MA
ORD-003552,eBay,SKU-1003,2026-03-01,2,224.99,0.1,Delivered,FL
ORD-003553,Amazon,SKU-1002,2026-03-09,1,135.99,0.2,Delivered,NY
ORD-003554,Amazon,SKU-1007,2026-05-25,1,74.99,0.0,Cancelled,FL
ORD-003555,Wayfair,SKU-1001,2026-05-05,2,89.99,0.0,Delivered,TX
ORD-003556,eBay,SKU-1005,2026-06-15,3,132.99,0.05,Delivered,TX
ORD-003557,Amazon,SKU-1004,2026-04-02,1,44.99,0.1,Delivered,CA
ORD-003558,Wayfair,SKU-1001,2026-04-30,1,89.99,0.0,Delivered,AZ
ORD-003559,Amazon,SKU-1001,2026-06-28,2,89.99,0.0,Delivered,FL
ORD-003560,Amazon,SKU-1001,2026-04-01,2,89.99,0.0,Processing,CA
ORD-003561,Amazon,SKU-1005,2026-02-12,1,111.99,0.2,Delivered,CA
ORD-003562,Amazon,SKU-1001,2026-03-18,3,85.49,0.05,Delivered,TX
ORD-003563,Amazon,SKU-1007,2026-04-04,1,67.49,0.1,Delivered,MA
ORD-003564,Amazon,SKU-1006,2026-07-28,1,123.49,0.05,Delivered,NY
ORD-003565,eBay,SKU-1006,2026-05-17,1,110.49,0.15,Delivered,WA
ORD-003566,Amazon,SKU-1004,2026-03-27,1,49.99,0.0,Delivered,CA
ORD-003567,Amazon,SKU-1003,2026-05-10,1,212.49,0.15,Cancelled,WA
ORD-003568,Wayfair,SKU-1004,2026-06-13,1,44.99,0.1,Delivered,CA
ORD-003569,eBay,SKU-1003,2026-04-01,1,212.49,0.15,Delivered,MA
ORD-003570,Wayfair,SKU-1005,2026-06-08,1,111.99,0.2,Shipped,FL
ORD-003571,Amazon,SKU-1002,2026-07-21,2,161.49,0.05,Delivered,CA
ORD-003572,eBay,SKU-1004,2026-04-05,1,42.49,0.15,Delivered,IL
ORD-003573,eBay,SKU-1005,2026-07-18,1,139.99,0.0,Cancelled,NY
