order_id,carrier,shipping_cost,service_level,ship_date,delivery_date,delivery_status,package_weight_lb
ORD-003050,UPS,18.87,2-Day,2026-03-03,2026-03-05,Delivered,9.22
ORD-003051,UPS,9.29,Standard,2026-06-05,2026-06-10,Delivered,3.2
ORD-003052,UPS,26.55,2-Day,2026-07-06,2026-07-09,Delivered,24.23
ORD-003053,USPS,10.48,Ground,2026-04-26,2026-05-02,Delivered,10.38
ORD-003054,FedEx,8.2,Ground,2026-07-13,2026-07-17,Delivered,5.62
ORD-003055,UPS,15.68,Ground,2026-03-30,2026-04-05,Delivered,21.21
ORD-003056,USPS,13.07,Ground,2026-05-25,2026-06-01,Delivered,11.09
ORD-003057,USPS,14.79,Ground,2026-02-05,2026-02-11,Delivered,19.35
ORD-003058,FedEx,14.97,Ground,2026-03-09,2026-03-15,Delivered,15.05
ORD-003060,USPS,7.9,Ground,2026-04-30,2026-05-03,Delivered,5.0
ORD-003061,FedEx,9.02,Ground,2026-04-06,2026-04-12,Delivered,7.34
ORD-003062,USPS,13.45,Ground,2026-06-20,2026-06-25,Delivered,5.75
ORD-003063,FedEx,9.79,Ground,2026-02-26,2026-03-02,Delivered,4.24
ORD-003064,UPS,6.68,Ground,2026-05-14,2026-05-17,Delivered,2.46
ORD-003065,USPS,23.41,Standard,2026-05-21,2026-05-26,Delivered,37.31
ORD-003066,USPS,15.38,Ground,2026-06-24,2026-07-01,In Transit,13.58
ORD-003067,USPS,12.69,Ground,2026-06-16,2026-06-21,Delivered,14.98
ORD-003068,UPS,18.67,Ground,2026-07-31,2026-08-03,Delivered,22.75
ORD-003069,FedEx,11.24,Ground,2026-07-19,2026-07-25,Delivered,7.28
ORD-003070,UPS,11.08,2-Day,2026-05-22,2026-05-25,Delivered,3.43
ORD-003071,FedEx,16.51,Ground,2026-06-12,2026-06-17,Delivered,18.25
ORD-003072,FedEx,9.65,Ground,2026-06-03,2026-06-08,Delivered,3.96
ORD-003073,UPS,14.12,Standard,2026-05-21,2026-05-27,Delivered,17.96
ORD-003074,UPS,6.92,Ground,2026-06-13,2026-06-18,Delivered,2.95
ORD-003075,USPS,7.28,Ground,2026-02-16,2026-02-21,Delivered,3.71
ORD-003076,USPS,10.98,Standard,2026-06-14,2026-06-19,Delivered,6.72
ORD-003077,UPS,13.91,Ground,2026-04-26,2026-04-30,In Transit,17.52
ORD-003078,FedEx,20.09,Ground,2026-03-11,2026-03-17,Delivered,30.4
ORD-003079,UPS,12.69,Standard,2026-02-22,2026-02-27,Delivered,14.97
ORD-003080,UPS,11.08,Standard,2026-02-19,2026-02-25,Delivered,6.94
ORD-003081,FedEx,15.31,Ground,2026-06-04,2026-06-10,Delivered,20.44
ORD-003083,USPS,6.88,Standard,2026-04-25,2026-05-03,Delivered,2.87
ORD-003084,USPS,8.01,Ground,2026-02-03,2026-02-09,Delivered,5.23
ORD-003085,USPS,13.45,Ground,2026-02-11,2026-02-15,Delivered,11.87
ORD-003086,FedEx,46.01,Standard,2026-07-26,2026-08-01,Delivered,18.64
ORD-003088,FedEx,10.1,Ground,2026-02-21,2026-02-28,Delivered,9.58
ORD-003089,FedEx,11.99,Ground,2026-03-16,2026-03-21,Delivered,8.83
ORD-003090,USPS,15.38,2-Day,2026-04-06,2026-04-08,In Transit,9.22
ORD-003091,FedEx,16.36,Ground,2026-06-22,2026-06-29,In Transit,22.62
ORD-003092,UPS,8.41,Ground,2026-04-13,2026-04-20,Delivered,6.06
ORD-003093,USPS,7.87,Ground,2026-02-16,2026-02-22,Delivered,4.94
ORD-003094,FedEx,12.12,Ground,2026-07-21,2026-07-24,Delivered,9.11
ORD-003095,FedEx,19.59,Ground,2026-07-08,2026-07-12,Delivered,24.66
ORD-003096,FedEx,10.93,Ground,2026-07-13,2026-07-20,Delivered,6.63
ORD-003097,USPS,9.92,Standard,2026-03-14,2026-03-18,Delivered,9.2
ORD-003098,USPS,6.85,Standard,2026-04-20,2026-04-27,Delivered,2.82
ORD-003099,FedEx,10.06,Ground,2026-06-12,2026-06-18,Delivered,9.49
ORD-003100,USPS,14.05,Ground,2026-02-24,2026-02-28,Delivered,13.13
ORD-003101,UPS,14.97,2-Day,2026-05-14,2026-05-16,Delivered,3.97
ORD-003102,FedEx,16.37,Ground,2026-03-11,2026-03-14,Delivered,22.65
ORD-003103,UPS,18.2,2-Day,2026-05-23,2026-05-24,Delivered,13.01
ORD-003104,UPS,11.34,Ground,2026-07-13,2026-07-20,Delivered,7.47
ORD-003105,USPS,18.26,2-Day,2026-02-03,2026-02-04,Delivered,13.08
ORD-003106,FedEx,12.97,Ground,2026-03-16,2026-03-20,Delivered,15.57
ORD-003107,UPS,6.52,Ground,2026-03-31,2026-04-06,Delivered,2.12
ORD-003108,USPS,18.17,Standard,2026-08-04,2026-08-11,Delivered,13.43
ORD-003109,UPS,17.07,Standard,2026-04-05,2026-04-12,Delivered,24.11
ORD-003110,UPS,8.38,Ground,2026-07-30,2026-08-05,Delivered,5.99
ORD-003111,FedEx,9.14,Ground,2026-04-17,2026-04-20,In Transit,7.59
ORD-003112,FedEx,60.78,2-Day,2026-06-15,2026-06-17,In Transit,8.59
ORD-003113,UPS,16.76,Ground,2026-05-08,2026-05-13,Delivered,18.78
ORD-003114,USPS,9.95,Ground,2026-02-14,2026-02-17,Delivered,4.59
ORD-003115,USPS,14.99,Standard,2026-02-20,2026-02-24,Delivered,15.09
ORD-003116,UPS,11.93,Standard,2026-03-19,2026-03-23,Delivered,8.71
ORD-003117,FedEx,22.77,Standard,2026-05-18,2026-05-22,Delivered,31.3
ORD-003118,USPS,15.5,Ground,2026-06-27,2026-07-03,Delivered,9.09
ORD-003119,USPS,10.6,Ground,2026-07-08,2026-07-14,Delivered,1.11
ORD-003121,FedEx,15.92,Ground,2026-06-08,2026-06-13,Delivered,17.02
ORD-003122,USPS,15.99,Standard,2026-06-19,2026-06-27,In Transit,14.57
ORD-003124,UPS,11.56,Ground,2026-05-19,2026-05-24,Delivered,12.63
ORD-003125,FedEx,16.87,Ground,2026-06-04,2026-06-10,Delivered,23.68
ORD-003126,USPS,8.54,Ground,2026-07-19,2026-07-24,In Transit,2.44
ORD-003127,FedEx,8.04,Ground,2026-03-04,2026-03-08,Delivered,5.3
ORD-003128,UPS,16.58,2-Day,2026-06-03,2026-06-05,Delivered,10.83
ORD-003129,FedEx,11.34,Standard,2026-03-16,2026-03-22,Delivered,12.16
ORD-003130,UPS,10.16,Standard,2026-07-21,2026-07-27,Delivered,9.71
ORD-003131,UPS,9.12,Ground,2026-05-24,2026-05-29,Delivered,2.86
ORD-003133,UPS,14.22,2-Day,2026-02-11,2026-02-12,Delivered,7.65
ORD-003134,UPS,22.12,Ground,2026-05-07,2026-05-10,Delivered,29.93
ORD-003135,FedEx,7.61,Ground,2026-07-01,2026-07-06,Delivered,4.4
ORD-003136,UPS,12.86,Standard,2026-04-17,2026-04-25,Delivered,10.65
ORD-003137,USPS,15.01,Standard,2026-03-18,2026-03-26,Delivered,15.12
ORD-003138,FedEx,14.34,Standard,2026-03-01,2026-03-08,Delivered,18.42
ORD-003139,UPS,13.65,Standard,2026-05-05,2026-05-13,Delivered,16.97
ORD-003140,USPS,14.36,Ground,2026-08-01,2026-08-04,In Transit,7.23
ORD-003141,FedEx,8.03,Standard,2026-06-07,2026-06-13,Delivered,5.28
ORD-003142,UPS,20.6,Ground,2026-04-22,2026-04-26,Delivered,31.46
ORD-003143,UPS,14.92,Ground,2026-05-27,2026-05-31,In Transit,19.62
ORD-003144,UPS,10.97,Standard,2026-02-04,2026-02-11,Delivered,11.39
ORD-003145,UPS,18.14,Standard,2026-07-15,2026-07-21,Delivered,26.33
ORD-003146,USPS,7.16,Ground,2026-04-07,2026-04-12,Delivered,3.45
ORD-003147,UPS,6.05,Standard,2026-04-08,2026-04-12,Delivered,1.15
ORD-003148,UPS,11.29,Ground,2026-02-24,2026-03-01,Delivered,12.06
ORD-003149,UPS,11.49,Standard,2026-07-11,2026-07-17,Delivered,12.47
ORD-003150,UPS,7.02,Ground,2026-06-04,2026-06-08,Delivered,3.16
ORD-003151,USPS,14.7,Standard,2026-04-27,2026-05-05,Delivered,19.16
ORD-003152,UPS,6.34,Ground,2026-06-22,2026-06-29,Delivered,1.75
ORD-003153,UPS,22.39,2-Day,2026-03-18,2026-03-21,Delivered,13.95
ORD-003155,FedEx,13.27,Ground,2026-02-05,2026-02-08,Delivered,16.18
ORD-003156,UPS,11.24,Standard,2026-07-29,2026-08-03,In Transit,11.96
ORD-003158,UPS,9.07,Ground,2026-06-11,2026-06-14,In Transit,2.75
ORD-003159,USPS,21.49,Ground,2026-06-24,2026-07-01,Delivered,23.52
ORD-003160,FedEx,9.06,Standard,2026-08-02,2026-08-09,Delivered,7.41
ORD-003161,FedEx,9.07,Standard,2026-03-31,2026-04-04,In Transit,7.43
ORD-003162,USPS,8.54,Ground,2026-04-28,2026-05-01,Delivered,6.33
ORD-003163,UPS,13.83,Ground,2026-07-21,2026-07-27,Delivered,17.36
ORD-003164,UPS,11.18,Ground,2026-03-17,2026-03-24,Delivered,7.15
ORD-003165,FedEx,7.44,Ground,2026-04-12,2026-04-19,Delivered,4.05
ORD-003167,USPS,15.4,Standard,2026-04-20,2026-04-25,Delivered,20.63
ORD-003168,UPS,12.78,Ground,2026-06-06,2026-06-09,Delivered,10.47
ORD-003169,FedEx,15.63,Standard,2026-07-02,2026-07-06,Delivered,21.11
ORD-003170,USPS,16.7,Ground,2026-06-20,2026-06-24,Delivered,11.04
ORD-003171,UPS,8.38,Standard,2026-05-14,2026-05-20,Delivered,5.99
ORD-003172,FedEx,6.48,Ground,2026-04-04,2026-04-10,Delivered,2.04
ORD-003173,UPS,13.56,Ground,2026-07-16,2026-07-21,Delivered,12.1
ORD-003174,FedEx,9.63,Ground,2026-02-15,2026-02-21,Delivered,8.6
ORD-003175,USPS,14.06,Ground,2026-03-09,2026-03-14,Delivered,17.84
ORD-003176,FedEx,8.81,Standard,2026-06-28,2026-07-04,Delivered,6.89
ORD-003177,UPS,33.06,Standard,2026-05-15,2026-05-19,Delivered,14.24
ORD-003178,FedEx,10.65,Ground,2026-06-08,2026-06-14,Delivered,10.72
ORD-003180,UPS,8.17,Ground,2026-06-13,2026-06-18,Delivered,5.57
ORD-003181,FedEx,9.01,Ground,2026-07-16,2026-07-23,Delivered,7.32
ORD-003182,UPS,9.37,Ground,2026-05-16,2026-05-19,In Transit,3.38
ORD-003183,USPS,23.52,Standard,2026-02-17,2026-02-23,Delivered,32.85
ORD-003184,UPS,12.23,Standard,2026-03-12,2026-03-17,Delivered,14.03
ORD-003185,UPS,7.02,Ground,2026-05-23,2026-05-26,Delivered,3.17
ORD-003186,USPS,20.76,Ground,2026-05-09,2026-05-14,Delivered,31.79
ORD-003187,UPS,7.59,Ground,2026-07-17,2026-07-21,In Transit,4.35
ORD-003188,UPS,8.76,Ground,2026-07-01,2026-07-08,Delivered,6.8
ORD-003189,FedEx,9.86,Ground,2026-05-26,2026-06-01,Delivered,9.08
ORD-003191,FedEx,20.12,2-Day,2026-03-07,2026-03-10,Delivered,10.9
ORD-003192,UPS,16.16,Ground,2026-05-26,2026-06-02,In Transit,17.52
ORD-003193,USPS,8.51,Ground,2026-03-08,2026-03-13,Delivered,1.58
ORD-003194,FedEx,13.04,Standard,2026-05-30,2026-06-04,Delivered,11.03
ORD-003195,FedEx,11.94,Ground,2026-08-01,2026-08-08,Delivered,8.73
ORD-003196,FedEx,11.38,Ground,2026-07-18,2026-07-22,Delivered,12.25
ORD-003197,UPS,14.78,2-Day,2026-03-12,2026-03-14,Delivered,8.41
ORD-003198,UPS,11.39,Standard,2026-05-17,2026-05-24,In Transit,7.58
ORD-003199,FedEx,12.48,Ground,2026-05-14,2026-05-20,Delivered,9.86
ORD-003200,UPS,20.23,Standard,2026-03-16,2026-03-24,Delivered,30.69
ORD-003201,USPS,9.19,Ground,2026-04-30,2026-05-03,Delivered,7.69
ORD-003202,FedEx,16.46,Standard,2026-02-03,2026-02-08,Delivered,22.84
ORD-003203,UPS,13.46,Ground,2026-03-30,2026-04-03,Delivered,11.89
ORD-003204,FedEx,11.02,Ground,2026-07-24,2026-07-28,In Transit,11.5
ORD-003205,USPS,13.67,Ground,2026-05-15,2026-05-18,Delivered,12.34
ORD-003206,FedEx,12.74,Standard,2026-06-25,2026-06-29,Delivered,15.09
ORD-003207,UPS,11.67,Ground,2026-03-31,2026-04-06,Delivered,8.16
ORD-003208,USPS,18.23,Standard,2026-03-08,2026-03-13,Delivered,21.84
ORD-003209,UPS,12.76,Standard,2026-08-02,2026-08-09,Delivered,15.12
ORD-003210,UPS,9.51,Standard,2026-05-29,2026-06-05,Delivered,3.66
ORD-003211,FedEx,6.04,Ground,2026-03-19,2026-03-22,Delivered,1.12
ORD-003212,UPS,19.94,Ground,2026-06-05,2026-06-08,Delivered,30.09
ORD-003213,FedEx,13.8,Standard,2026-05-27,2026-06-03,Delivered,12.61
ORD-003214,USPS,7.06,Standard,2026-02-03,2026-02-10,Delivered,3.26
ORD-003215,UPS,48.47,2-Day,2026-06-12,2026-06-15,In Transit,7.68
ORD-003216,UPS,17.16,Ground,2026-04-12,2026-04-19,Delivered,19.61
ORD-003217,USPS,47.5,Ground,2026-07-02,2026-07-05,Delivered,9.44
ORD-003218,UPS,19.51,2-Day,2026-06-29,2026-06-30,In Transit,10.08
ORD-003219,UPS,13.79,Ground,2026-08-01,2026-08-08,Delivered,17.28
ORD-003220,FedEx,11.96,Standard,2026-04-18,2026-04-22,Delivered,13.46
ORD-003222,UPS,15.37,Standard,2026-03-14,2026-03-20,Delivered,15.87
ORD-003223,USPS,13.74,Ground,2026-02-28,2026-03-07,Delivered,17.16
ORD-003224,UPS,8.44,Ground,2026-03-23,2026-03-27,Delivered,6.13
ORD-003225,UPS,16.93,2-Day,2026-07-04,2026-07-07,Delivered,6.61
ORD-003226,USPS,13.32,Ground,2026-07-18,2026-07-23,Delivered,5.54
ORD-003227,FedEx,11.06,Ground,2026-06-10,2026-06-17,Delivered,6.9
ORD-003228,UPS,10.2,Ground,2026-02-19,2026-02-25,In Transit,9.79
ORD-003229,UPS,12.7,Ground,2026-02-23,2026-02-26,Delivered,10.32
ORD-003231,UPS,17.89,Standard,2026-05-25,2026-06-01,Delivered,25.82
ORD-003232,UPS,14.0,Ground,2026-04-04,2026-04-09,In Transit,13.02
ORD-003233,FedEx,12.52,Ground,2026-02-15,2026-02-20,Delivered,9.94
ORD-003234,UPS,9.95,Ground,2026-03-02,2026-03-05,Delivered,4.58
ORD-003235,FedEx,9.6,Standard,2026-04-30,2026-05-06,Delivered,8.54
ORD-003236,UPS,35.48,2-Day,2026-06-10,2026-06-13,Delivered,31.54
ORD-003237,USPS,22.74,Standard,2026-05-14,2026-05-22,In Transit,31.22
ORD-003238,UPS,9.56,Ground,2026-07-28,2026-08-02,Delivered,8.46
ORD-003239,USPS,8.87,Ground,2026-04-08,2026-04-13,Delivered,2.33
ORD-003240,UPS,11.41,Ground,2026-03-13,2026-03-18,Delivered,7.63
ORD-003241,FedEx,27.87,2-Day,2026-06-16,2026-06-19,In Transit,26.0
ORD-003242,UPS,10.22,Standard,2026-04-05,2026-04-09,Delivered,9.84
ORD-003243,USPS,21.39,2-Day,2026-06-14,2026-06-15,Delivered,17.29
ORD-003244,USPS,13.61,Standard,2026-06-19,2026-06-27,Delivered,10.69
ORD-003245,FedEx,6.95,Ground,2026-07-03,2026-07-07,Delivered,3.02
ORD-003246,USPS,25.81,2-Day,2026-06-30,2026-07-01,Delivered,10.96
ORD-003247,FedEx,22.53,2-Day,2026-05-08,2026-05-10,Delivered,18.83
ORD-003249,USPS,11.23,Standard,2026-07-17,2026-07-24,Delivered,6.82
ORD-003250,USPS,18.41,Standard,2026-06-23,2026-06-28,Delivered,18.51
ORD-003251,USPS,16.96,Ground,2026-07-19,2026-07-24,In Transit,11.46
ORD-003252,USPS,14.07,Ground,2026-03-12,2026-03-16,In Transit,17.86
ORD-003253,USPS,14.27,Ground,2026-02-12,2026-02-18,Delivered,13.59
ORD-003254,FedEx,7.83,Ground,2026-05-07,2026-05-13,Delivered,4.85
ORD-003255,USPS,14.93,2-Day,2026-04-13,2026-04-16,Delivered,8.61
ORD-003256,USPS,9.53,Ground,2026-03-10,2026-03-13,Delivered,8.4
ORD-003257,UPS,8.65,Standard,2026-04-15,2026-04-23,Delivered,6.57
ORD-003258,UPS,18.09,2-Day,2026-02-10,2026-02-13,Delivered,12.86
ORD-003259,UPS,22.36,Ground,2026-05-21,2026-05-25,Delivered,35.12
ORD-003260,FedEx,15.99,Standard,2026-02-04,2026-02-08,Delivered,21.85
ORD-003261,USPS,16.9,Standard,2026-05-10,2026-05-15,Delivered,23.76
ORD-003262,USPS,8.5,Standard,2026-03-14,2026-03-20,Delivered,6.25
ORD-003263,UPS,19.27,Ground,2026-07-14,2026-07-19,Delivered,24.01
ORD-003264,UPS,21.75,Ground,2026-03-12,2026-03-18,Delivered,29.17
ORD-003265,USPS,8.42,Standard,2026-03-20,2026-03-28,Delivered,6.09
ORD-003266,USPS,22.9,2-Day,2026-05-23,2026-05-25,In Transit,14.64
ORD-003267,UPS,12.65,Ground,2026-06-26,2026-07-03,Delivered,14.9
ORD-003268,FedEx,12.11,Ground,2026-05-29,2026-06-04,Delivered,9.08
ORD-003269,FedEx,11.34,Standard,2026-06-23,2026-06-29,In Transit,12.16
ORD-003270,UPS,15.14,Ground,2026-07-02,2026-07-05,Delivered,15.4
ORD-003271,USPS,24.46,2-Day,2026-07-14,2026-07-17,Delivered,9.54
ORD-003272,FedEx,15.67,Ground,2026-03-26,2026-03-30,Delivered,21.19
ORD-003273,UPS,7.27,Standard,2026-07-05,2026-07-10,Delivered,3.68
ORD-003274,USPS,9.52,Ground,2026-04-29,2026-05-05,In Transit,8.37
ORD-003275,UPS,13.91,Ground,2026-06-21,2026-06-25,Delivered,17.52
ORD-003276,FedEx,23.5,Ground,2026-02-10,2026-02-16,Delivered,32.82
ORD-003277,FedEx,16.08,Standard,2026-02-12,2026-02-19,Delivered,22.05
ORD-003278,USPS,11.25,Standard,2026-03-12,2026-03-20,Delivered,11.98
ORD-003279,UPS,10.24,Ground,2026-05-25,2026-05-31,Delivered,9.88
ORD-003280,UPS,11.94,Ground,2026-06-07,2026-06-13,Delivered,8.73
ORD-003281,FedEx,11.96,Ground,2026-03-23,2026-03-26,Delivered,8.77
ORD-003282,UPS,6.47,Standard,2026-03-19,2026-03-23,In Transit,2.03
ORD-003283,FedEx,32.32,2-Day,2026-07-28,2026-07-31,Delivered,31.98
ORD-003285,FedEx,10.5,Ground,2026-02-16,2026-02-19,Delivered,10.42
ORD-003286,FedEx,12.83,2-Day,2026-06-08,2026-06-09,Delivered,5.78
ORD-003287,FedEx,14.7,Ground,2026-04-25,2026-05-01,Delivered,14.48
ORD-003288,FedEx,38.33,Standard,2026-06-18,2026-06-25,Delivered,6.16
ORD-003289,USPS,34.32,2-Day,2026-06-19,2026-06-20,Delivered,19.89
ORD-003290,FedEx,10.6,Ground,2026-05-06,2026-05-11,Delivered,5.93
ORD-003291,USPS,16.41,Ground,2026-04-03,2026-04-06,In Transit,18.05
ORD-003292,FedEx,9.65,Ground,2026-03-29,2026-04-04,Delivered,8.64
ORD-003293,UPS,11.84,Ground,2026-03-04,2026-03-11,Delivered,13.21
ORD-003294,USPS,21.57,Ground,2026-07-26,2026-07-31,Delivered,18.96
ORD-003295,UPS,8.96,Standard,2026-02-12,2026-02-20,Delivered,7.21
ORD-003296,FedEx,14.46,Ground,2026-03-16,2026-03-22,Delivered,18.66
ORD-003297,USPS,6.52,Ground,2026-02-21,2026-02-26,Delivered,2.13
ORD-003298,USPS,18.82,Standard,2026-06-02,2026-06-07,In Transit,27.75
ORD-003299,USPS,15.48,Ground,2026-03-05,2026-03-12,Delivered,20.79
ORD-003300,UPS,12.63,Standard,2026-04-13,2026-04-17,Delivered,10.16
ORD-003301,FedEx,18.9,Ground,2026-03-16,2026-03-21,Delivered,23.23
ORD-003302,USPS,15.91,Ground,2026-04-19,2026-04-23,In Transit,21.69
ORD-003303,UPS,12.95,Standard,2026-08-02,2026-08-08,Delivered,10.84
ORD-003304,FedEx,10.66,Ground,2026-04-17,2026-04-24,Delivered,10.76
ORD-003305,UPS,10.25,Ground,2026-07-24,2026-07-31,Delivered,5.21
ORD-003306,FedEx,10.9,Ground,2026-07-17,2026-07-24,Delivered,11.26
ORD-003307,FedEx,9.16,Ground,2026-03-22,2026-03-26,Delivered,2.93
ORD-003308,UPS,16.35,Ground,2026-05-22,2026-05-28,Delivered,17.91
ORD-003309,FedEx,14.22,Ground,2026-04-15,2026-04-20,Delivered,18.16
ORD-003310,UPS,6.54,Standard,2026-08-02,2026-08-09,Delivered,2.16
ORD-003311,USPS,20.27,Ground,2026-05-25,2026-05-31,Delivered,26.08
ORD-003312,FedEx,8.73,Ground,2026-06-06,2026-06-10,Delivered,6.72
ORD-003313,FedEx,31.41,Ground,2026-04-16,2026-04-23,Delivered,53.97
ORD-003314,FedEx,11.62,Standard,2026-05-16,2026-05-24,Delivered,12.74
ORD-003315,UPS,18.1,Ground,2026-06-23,2026-06-27,Delivered,26.24
ORD-003316,UPS,7.93,Ground,2026-05-07,2026-05-13,Delivered,5.07
ORD-003317,FedEx,9.64,Ground,2026-07-18,2026-07-22,Delivered,8.63
ORD-003319,FedEx,8.95,Ground,2026-03-19,2026-03-24,Delivered,7.18
ORD-003320,USPS,9.13,Ground,2026-04-13,2026-04-17,Delivered,2.87
ORD-003321,FedEx,7.27,Ground,2026-06-22,2026-06-26,Delivered,3.69
ORD-003322,UPS,12.49,Ground,2026-05-06,2026-05-11,Delivered,9.88
ORD-003323,FedEx,12.29,Ground,2026-03-26,2026-04-02,Delivered,14.14
ORD-003324,FedEx,7.72,Ground,2026-07-03,2026-07-07,Delivered,4.62
ORD-003325,UPS,9.45,Ground,2026-04-19,2026-04-23,Delivered,8.23
ORD-003326,UPS,10.69,Ground,2026-05-11,2026-05-15,Delivered,6.13
ORD-003327,UPS,10.47,Ground,2026-03-28,2026-04-01,Delivered,10.36
ORD-003328,USPS,13.66,Ground,2026-03-20,2026-03-26,Delivered,17.01
ORD-003329,FedEx,13.36,Ground,2026-02-15,2026-02-18,Delivered,11.69
ORD-003330,FedEx,8.83,Ground,2026-02-18,2026-02-22,In Transit,6.94
ORD-003331,UPS,17.94,Standard,2026-03-26,2026-04-01,Delivered,21.23
ORD-003332,FedEx,18.81,2-Day,2026-02-08,2026-02-11,Delivered,13.83
ORD-003333,FedEx,11.23,Ground,2026-07-18,2026-07-22,Delivered,11.93
ORD-003334,USPS,7.74,Standard,2026-04-16,2026-04-21,In Transit,4.67
ORD-003335,UPS,15.0,Ground,2026-04-24,2026-04-30,Delivered,19.79
ORD-003336,FedEx,12.6,Ground,2026-05-24,2026-05-30,Delivered,14.79
ORD-003337,FedEx,15.1,Ground,2026-02-13,2026-02-16,In Transit,15.31
ORD-003338,FedEx,15.36,2-Day,2026-05-08,2026-05-10,Delivered,9.19
ORD-003339,UPS,9.34,Standard,2026-02-21,2026-02-25,Delivered,8.01
ORD-003340,FedEx,23.15,Standard,2026-07-16,2026-07-24,Delivered,32.08
ORD-003341,UPS,9.3,Ground,2026-07-06,2026-07-10,Delivered,7.91
ORD-003342,USPS,9.62,Ground,2026-06-11,2026-06-15,Delivered,3.9
ORD-003343,USPS,14.63,Standard,2026-07-03,2026-07-08,Delivered,12.35
ORD-003344,USPS,12.92,Ground,2026-05-04,2026-05-10,Delivered,10.78
ORD-003345,UPS,15.99,Ground,2026-04-13,2026-04-18,Delivered,21.85
ORD-003346,USPS,12.41,Ground,2026-05-18,2026-05-24,Delivered,9.71
ORD-003347,UPS,13.49,Ground,2026-04-29,2026-05-05,Delivered,16.65
ORD-003348,FedEx,20.82,Ground,2026-04-06,2026-04-13,Delivered,27.22
ORD-003349,USPS,14.57,Standard,2026-05-10,2026-05-15,Delivered,14.21
ORD-003350,UPS,7.84,Ground,2026-04-13,2026-04-20,Delivered,4.87
ORD-003351,USPS,15.94,Standard,2026-08-02,2026-08-10,Delivered,14.48
ORD-003352,UPS,9.5,Standard,2026-04-30,2026-05-04,Delivered,8.34
ORD-003353,UPS,11.71,Ground,2026-07-05,2026-07-11,Delivered,12.94
ORD-003354,USPS,10.7,Ground,2026-05-21,2026-05-27,Delivered,10.83
ORD-003355,FedEx,7.34,Standard,2026-04-19,2026-04-27,Delivered,3.83
ORD-003356,UPS,12.39,Standard,2026-03-01,2026-03-06,Delivered,9.67
ORD-003357,USPS,9.89,Ground,2026-06-23,2026-06-29,Delivered,4.64
ORD-003358,USPS,14.08,2-Day,2026-02-27,2026-03-01,Delivered,7.46
ORD-003359,FedEx,17.23,Ground,2026-06-12,2026-06-18,Delivered,19.75
ORD-003360,USPS,10.99,Standard,2026-02-05,2026-02-13,Delivered,11.44
ORD-003361,UPS,23.91,2-Day,2026-02-06,2026-02-07,Delivered,15.99
ORD-003362,USPS,11.31,Standard,2026-04-17,2026-04-24,Delivered,12.1
ORD-003363,UPS,9.71,Ground,2026-07-16,2026-07-21,Delivered,8.78
ORD-003364,USPS,11.73,Standard,2026-04-20,2026-04-26,Delivered,12.97
ORD-003365,USPS,8.56,Ground,2026-07-04,2026-07-11,Delivered,2.47
ORD-003366,USPS,14.12,Ground,2026-06-13,2026-06-17,Delivered,17.95
ORD-003367,USPS,10.46,Ground,2026-04-18,2026-04-23,Delivered,5.65
ORD-003368,USPS,16.46,Ground,2026-06-25,2026-06-28,Delivered,15.33
ORD-003369,FedEx,9.59,Standard,2026-05-04,2026-05-10,Delivered,8.53
ORD-003370,FedEx,7.34,Ground,2026-07-01,2026-07-04,Delivered,3.83
ORD-003371,FedEx,10.86,Ground,2026-07-23,2026-07-27,In Transit,6.47
ORD-003372,FedEx,12.88,Ground,2026-04-16,2026-04-20,In Transit,15.38
ORD-003373,FedEx,24.08,Ground,2026-05-26,2026-05-31,Delivered,38.71
ORD-003374,USPS,10.47,Standard,2026-02-05,2026-02-10,Delivered,10.35
ORD-003375,USPS,22.71,Ground,2026-04-25,2026-04-30,Delivered,35.86
ORD-003376,FedEx,8.93,Ground,2026-05-22,2026-05-28,Delivered,2.46
ORD-003377,USPS,15.46,Standard,2026-07-10,2026-07-16,Delivered,9.02
ORD-003378,FedEx,10.47,Ground,2026-04-28,2026-05-05,Delivered,10.35
ORD-003379,UPS,15.39,Standard,2026-02-17,2026-02-22,Delivered,15.92
ORD-003380,USPS,8.71,Standard,2026-03-28,2026-04-01,Delivered,6.68
ORD-003381,UPS,12.12,Ground,2026-02-26,2026-03-05,In Transit,13.8
ORD-003382,USPS,9.99,Standard,2026-02-06,2026-02-10,Delivered,9.36
ORD-003383,UPS,16.97,Ground,2026-06-26,2026-07-01,Delivered,23.89
ORD-003384,UPS,11.43,Standard,2026-04-21,2026-04-28,Delivered,12.36
ORD-003385,FedEx,30.07,Ground,2026-05-26,2026-05-31,Delivered,51.18
ORD-003386,USPS,10.02,Ground,2026-04-07,2026-04-12,Delivered,9.41
ORD-003387,FedEx,16.49,Ground,2026-07-21,2026-07-26,Delivered,22.9
ORD-003388,USPS,18.78,Ground,2026-05-05,2026-05-09,Delivered,27.67
ORD-003389,UPS,8.11,Standard,2026-05-18,2026-05-25,Delivered,0.75
ORD-003390,FedEx,14.04,Ground,2026-05-02,2026-05-08,Delivered,17.8
ORD-003391,UPS,9.9,Ground,2026-02-03,2026-02-07,Delivered,9.16
ORD-003392,UPS,11.74,2-Day,2026-06-21,2026-06-23,Delivered,4.32
ORD-003393,USPS,19.35,Standard,2026-04-16,2026-04-22,Delivered,24.16
